NO. ,FECHA ,YEAR,MONTH,TEMP,SEASON,ADUANA,NOMADUANA,TIPOOPERACION,NOMTIPOOPERACION,PUERTOEMB,GLOSAPUERTOEMB,REGIONORIGEN,GLOSAREGION,TIPOCARGA,NOMTIPOCARGA,VIATRANSP,NOMVIATRANSP,PUERTODESEMB,GLOSAPUERTOEMB,PAISDESTINO,GLOSAPAISDESTINO,PAIS,NOMBRECIATRANSP,PAISCIATRANSP,MONEDA,GLOSAMONEDA,MODALIDADVENTA,GLOSAMODALIDADVENTA,CLAUSULAVENTA,GLOSACLAUSULAVENTA,FORMAPAGO,CLAUFORMAPAGO,VALORCLAUSULAVENTA,COMISIONEXTERIOR,OTROSGASTOS,VALORLIQUIDORETORNO,TOTALITEM,TOTALBULTOS,PESOBRUTOTOTAL,TOTALVALORFOB,VALORFLETE,VALORSEGURO,VALORCIF,NUMEROITEM,NOMBRE,CODIGOARANCEL,GLOSAARANCEL,UNIDADMEDIDA,CANTIDADMERCANCIA,FOBUNITARIO,FOBUS,PESOBRUTOITEM
469,5/12/2015,2015,5,2014-2015,2014,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,Quantas,406,13,Dólar,1,Firme,11,Sin clasificar,1,COB1,29500,0,4286,25214,1,55,660,25214,4286,0,0,1,sin-codigo      langostas de juan fernandez~v&s-f~jasus frontalis s/calibrar~vivas,3062120,Langosta viva,6,500,50.428,25214,660
470,5/13/2015,2015,5,2014-2015,2014,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,1,Firme,2,CFR,1,COB1,65220,0,9110,56110,1,144,1356,56110,9110,0,0,1,sin-codigo      ~ langostas de juan fernandez ~ costa viva-f ~ jasus frontalis~ vivas,3062120,Langosta viva,6,1087,51.619135,56110,1356
471,5/22/2015,2015,5,2014-2015,2014,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,413,Otros Puertos de China No Especificados,336,China,China,Air Canada,226,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,58547.5,0,13282,45265.5,1,80,1394,45265.5,13282,0,0,1,art0020         ~ langostas vivas~ exportadora new fish leader ltda-f~ jasus fr ontalis~ en cajas de plumavit.,3062120,Langosta viva,6,1064.5,42.522781,45265.5,1394
472,5/26/2015,2015,5,2014-2015,2014,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,Quantas,406,13,Dólar,1,Firme,11,Sin clasificar,1,COB1,31500,0,3904.6,27595.4,1,55,595,27595.4,3904.6,0,0,1,sin-codigo      langostas de juan fernandez~v&s-f~jasus frontalis cal.600-700/700-800/800-950 ~vivas,3062120,Langosta viva,6,500,55.1908,27595.4,595
473,6/3/2015,2015,6,2014-2015,2014,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,1,Firme,2,CFR,1,COB1,32079.12,0,4099.6,27979.52,1,80,720,27979.52,4099.6,0,0,1,sin-codigo       ~ langostas vivas ~ soc.comercial canal perez norte ltda.-f ~jasus frontalis ~ calibre 600- up gramos ~ vivas ~ para con sumo humano,3062120,Langosta viva,6,584,47.910137,27979.52,720
474,7/2/2015,2015,7,2014-2015,2014,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,1,Firme,2,CFR,1,COB1,13702,0,4600,9102,1,29,266,9102,4600,0,0,1,sin-codigo      ~ langostas de juan fernandez ~ costa viva-f ~ jasus frontalis~ vivas,3062120,Langosta viva,6,210.8,43.178368,9102,266
475,7/7/2015,2015,7,2014-2015,2014,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,K.L.M.,515,13,Dólar,1,Firme,2,CFR,1,COB1,61938,0,9033.14,52904.86,1,171,1654,52904.86,9033.14,0,0,1,sin-codigo       ~ langostas vivas ~ soc.comercial canal perez norte ltda.-f~  jasus frontalis ~ calibre 600  - up gramos ~ vivas ~ paraco n sumo humano,3062120,Langosta viva,6,1248,42.391715,52904.86,1654
476,1/5/2015,2015,1,2014-2015,2014,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,F,Frigorizado,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,1,Firme,2,CFR,1,COB1,33768,0,4698.6,29069.4,1,71,664,29069.4,4698.6,0,0,1,"03031000        ~ langostas~ global seafood-f~ jasus frontalis~ langosta de juan fernandez, vivas~",3062120,Langosta viva,6,536,54.233955,29069.4,664
477,1/7/2015,2015,1,2014-2015,2014,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,1,Firme,2,CFR,1,COB1,34801.91,0,4327.3,30474.61,1,80,702,30474.61,4327.3,0,0,1,sin-codigo       ~ langostas vivas ~ soc.comercial canal perez norte ltda.-f ~jasus frontalis ~ calibre 600- up gramos ~ vivas ~ para con sumo humano,3062120,Langosta viva,6,574.6,53.036216,30474.61,702
478,1/7/2015,2015,1,2014-2015,2014,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,K.L.M.,515,13,Dólar,1,Firme,2,CFR,1,COB1,36208,0,4293.2,31914.8,1,80,716,31914.8,4293.2,0,0,1,sin-codigo       ~ langostas vivas ~ soc.comercial canal perez norte ltda.-f ~jasus frontalis ~ calibre 600- up gramos ~ vivas ~ para con sumo humano,3062120,Langosta viva,6,584,54.64863,31914.8,716
479,1/7/2015,2015,1,2014-2015,2014,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,K.L.M.,515,13,Dólar,1,Firme,2,CFR,1,COB1,35584.97,0,4406.9,31178.07,1,80,742,31178.07,4406.9,0,0,1,sin-codigo       ~ langostas vivas ~ soc.comercial canal perez norte ltda.-f ~jasus frontalis ~ calibre 600- up gramos ~ vivas ~ para con sumo humano,3062120,Langosta viva,6,658,47.383085,31178.07,742
480,1/7/2015,2015,1,2014-2015,2014,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,K.L.M.,515,13,Dólar,1,Firme,2,CFR,1,COB1,33999.95,0,4328.38,29671.57,1,40,718,29671.57,4328.38,0,0,1,sin-codigo       ~ langostas vivas ~ soc.comercial canal perez norte ltda.-f ~jasus frontalis ~ calibre 600- up gramos ~ vivas ~ para con sumo humano,3062120,Langosta viva,6,584,50.807483,29671.57,718
481,1/10/2015,2015,1,2014-2015,2014,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,K.L.M.,515,13,Dólar,1,Firme,2,CFR,1,COB1,99599.96,0,12671.48,86928.48,1,230,2128,86928.48,12671.48,0,0,1,sin-codigo       ~ langostas vivas ~ soc.comercial canal perez norte ltda.-f ~jasus frontalis ~ calibre 600- up gramos ~ vivas ~ para con sumo humano,3062120,Langosta viva,6,1679,51.773961,86928.48,2128
482,1/10/2015,2015,1,2014-2015,2014,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,K.L.M.,515,13,Dólar,1,Firme,2,CFR,1,COB1,99797.83,0,12673.3,87124.53,1,230,2130,87124.53,12673.3,0,0,1,sin-codigo       ~ langostas vivas ~ soc.comercial canal perez norte ltda.-f ~jasus frontalis ~ calibre 600- up gramos ~ vivas ~ para con sumo humano,3062120,Langosta viva,6,1698.25,51.302535,87124.53,2130
483,1/10/2015,2015,1,2014-2015,2014,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,K.L.M.,515,13,Dólar,1,Firme,2,CFR,1,COB1,93319.94,0,10983.04,82336.9,1,212,1844,82336.9,10983.04,0,0,1,sin-codigo       ~ langostas vivas ~ soc.comercial canal perez norte ltda.-f ~jasus frontalis ~ calibre 600- up gramos ~ vivas ~ para consumo humano,3062120,Langosta viva,6,1532,53.744713,82336.9,1844
484,1/12/2015,2015,1,2014-2015,2014,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,1,Firme,2,CFR,1,COB1,66120,0,8990,57130,1,150,1380,57130,8990,0,0,1,sin-codigo      ~ langostas de juan fernandez ~ costa viva-f ~ jasus frontalis~ vivas,3061120,Langosta viva,6,1102,51.842105,57130,1380
485,1/12/2015,2015,1,2014-2015,2014,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,K.L.M.,515,13,Dólar,1,Firme,2,CFR,1,COB1,36207.95,0,4340.2,31867.75,1,80,780,31867.75,4340.2,0,0,1,sin-codigo       ~ langostas vivas ~ soc.comercial canal perez norte ltda.-f ~jasus frontalis ~ calibre 600- up gramos ~ vivas ~ para con sumo humano,3062120,Langosta viva,6,578.05,55.129747,31867.75,780
486,1/12/2015,2015,1,2014-2015,2014,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,1,Firme,2,CFR,1,COB1,27732,0,4720,23012,1,62,582,23012,4720,0,0,1,sin-codigo      ~ langostas de juan fernandez ~ costa viva-f ~ jasus frontalis~ vivas,3061120,Langosta viva,6,462.2,49.787971,23012,582
487,1/13/2015,2015,1,2014-2015,2014,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,411,Shangai,336,China,China,Quantas Airlines,406,13,Dólar,1,Firme,2,CFR,1,COB1,33810,0,4353,29457,1,75,720,29457,4353,0,0,1,sin-codigo      ~ langostas de juan fernandez ~ costa viva-f ~ jasus frontalis~ vivas,3061120,Langosta viva,6,575,51.229565,29457,720
488,1/19/2015,2015,1,2014-2015,2014,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,Quantas,406,13,Dólar,1,Firme,11,Sin clasificar,1,COB1,23600,0,3432.5,20167.5,1,44,530,20167.5,3432.5,0,0,1,sin-codigo      langostas de juan fernandez~v&s-f~jasus frontalis cal.600-700/700-800/800-950~vivas,3062120,Langosta viva,6,400,50.41875,20167.5,530
489,1/26/2015,2015,1,2014-2015,2014,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,F,Frigorizado,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,1,Firme,2,CFR,1,COB1,3165.5,0,1208,1957.5,1,5,44,1957.5,1208,0,0,1,lvjf01          ~ langosta~ marine farms~ jasus frontalis~ langostad ejuan fernandez viva~,3062120,Langosta viva,6,35.6,54.985955,1957.5,44
490,1/27/2015,2015,1,2014-2015,2014,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,Quantas,406,13,Dólar,1,Firme,11,Sin clasificar,1,COB1,17700,0,3318,14382,1,33,412,14382,3318,0,0,1,"sin-codigo      langostas de juan fernandez~v&s-f~jasus frontalis,cal. 600-700/700-800/800-950~vivas",3062120,Langosta viva,6,300,47.94,14382,412
491,10/27/2015,2015,10,2015-2016,2015,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,413,Otros Puertos de China No Especificados,336,China,China,Air Canada,226,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,59771.25,0,13210,46561.25,1,82,1414,46561.25,13210,0,0,1,art0020         ~ langostas vivas~ exportadora san clemente ltda-f~ jasus frontalis~  en cajas de plumavit.,3062120,Langosta viva,6,1086.75,42.84449,46561.25,1414
492,11/2/2015,2015,11,2015-2016,2015,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,Quantas,406,13,Dólar,1,Firme,11,Sin clasificar,1,COB1,26950,0,4213.4,22736.6,1,54,648,22736.6,4213.4,0,0,1,sin-codigo      langostas de juan fernandez~v&s-f~jasus frontalis s/cal.~vivas,3062120,Langosta viva,6,490,46.401224,22736.6,648
493,11/12/2015,2015,11,2015-2016,2015,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,1,Firme,2,CFR,1,COB1,60946,0,8900,52046,1,129,1120,52046,8900,0,0,1,sin-codigo      ~ langostas de juan fernandez ~ costa viva-f ~ jasus frontalis~ vivas,3062120,Langosta viva,6,983,52.946083,52046,1120
494,11/12/2015,2015,11,2015-2016,2015,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,413,Otros Puertos de China No Especificados,336,China,China,Air Canada,226,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,58575,0,13245,45330,1,80,1378,45330,13245,0,0,1,s/cod           ~ langostas vivas ~ exportadora san clemente ltda-f~ jasus frontalis~  en cajas de plumavit.,3062120,Langosta viva,6,1065,42.56338,45330,1378
495,11/19/2015,2015,11,2015-2016,2015,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,K.L.M.,515,13,Dólar,1,Firme,2,CFR,1,COB1,106424.09,0,14724.04,91700.05,1,230,1944,91700.05,14724.04,0,0,1,sin-codigo       ~ langostas vivas ~ exportadoracpn seafood ltda..-f ~ jasus frontalis ~ calibre 600 - up gramos ~ vivas ~ para consumo humano,3062120,Langosta viva,6,1679,54.615873,91700.05,1944
496,11/20/2015,2015,11,2015-2016,2015,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,F,Frigorizado,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,1,Firme,2,CFR,1,COB1,29480,0,4661,24819,1,71,663.8,24819,4661,0,0,1,"03031000        ~ langostas~ global seafood-f~ jasus frontalis~ langosta de juan fernandez, vivas~",3062120,Langosta viva,6,536,46.304104,24819,663.8
497,11/25/2015,2015,11,2015-2016,2015,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,1,Firme,2,CFR,1,COB1,36148.02,0,4547.9,31600.12,1,80,730,31600.12,4547.9,0,0,1,sin-codigo       ~ langostas vivas ~ exportadoracpn seafood ltda..-f ~ jasus frontalis ~ calibre 600 - up gr amos ~ vivas ~ para consumohu mano,3062120,Langosta viva,6,584,54.109795,31600.12,730
498,11/25/2015,2015,11,2015-2016,2015,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,Lan Chile,997,13,Dólar,1,Firme,2,CFR,1,COB1,32704,0,4844.48,27859.52,1,80,776,27859.52,4844.48,0,0,1,sin-codigo       ~ langostas vivas ~ exportadoracpn seafood ltda..-f ~ jasus frontalis ~ calibre 600 - up gr amos ~ vivas ~ para consumohu mano,3062120,Langosta viva,6,584,47.704658,27859.52,776
499,11/25/2015,2015,11,2015-2016,2015,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,1,Firme,2,CFR,1,COB1,26376,0,4361,22015,1,62,606,22015,4361,0,0,1,sin-codigo       ~ langostas vivas ~ exportadoracpn seafood ltda..-f ~ jasus frontalis ~ calibre 600 - up gr amos ~ vivas ~ para consumohu mano,3062120,Langosta viva,6,471,46.740977,22015,606
500,11/25/2015,2015,11,2015-2016,2015,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,Quantas,406,13,Dólar,1,Firme,11,Sin clasificar,1,COB1,34560,0,4618.5,29941.5,1,71,710,29941.5,4618.5,0,0,1,sin-codigo      langostas de juan fernandez~v&s-f~jasus frontalis sin calibres.~vivas,3062120,Langosta viva,6,540,55.447222,29941.5,710
501,11/26/2015,2015,11,2015-2016,2015,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,46530,0,9333,37197,1,64,1015.2,37197,9333,0,0,1,sin-codigo      ~ langostas de juan fernandez ~ exp. san clemente-f ~ jasus fro ntalis ~ vivas,3062120,Langosta viva,6,846,43.968085,37197,1015.2
502,11/26/2015,2015,11,2015-2016,2015,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,12370.05,0,4722,7648.05,1,18,269.89,7648.05,4722,0,0,1,sin-codigo      ~ langostas de juan fernandez ~ exp. san clemente-f ~ jasus fro ntalis ~ vivas,3062120,Langosta viva,6,224.91,34.004935,7648.05,269.89
503,11/30/2015,2015,11,2015-2016,2015,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,413,Otros Puertos de China No Especificados,336,China,China,Air Canada,226,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,41745,0,9333,32412,1,57,1002,32412,9333,0,0,1,s/cod           ~ langostas vivas ~ exportadora san clemente ltda.-f~ jasus frontalis ~ en cajas de plumavit.,3062120,Langosta viva,6,759,42.703557,32412,1002
504,12/1/2015,2015,12,2015-2016,2015,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,1,Firme,2,CFR,1,COB1,35501,0,4642.2,30858.8,1,75,702,30858.8,4642.2,0,0,1,sin-codigo      ~ langostas de juan fernandez ~ costa viva-f ~ jasus frontalis~ vivas,3062120,Langosta viva,6,572.6,53.892421,30858.8,702
505,12/1/2015,2015,12,2015-2016,2015,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,1,Firme,2,CFR,1,COB1,53680,0,8980,44700,1,120,1056,44700,8980,0,0,1,sin-codigo      ~ langostas de juan fernandez ~ costa viva-f ~ jasus frontalis~ vivas,3062120,Langosta viva,6,865.8,51.628552,44700,1056
506,12/4/2015,2015,12,2015-2016,2015,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,1,Firme,1,CIF,1,COB1,23760,0,5427.33,18332.67,1,32,518,18332.67,4620,807.33,23760,1,"sin-codigo      ~langostas~imp. y exp. alejandro compte-f~vivas~de juan fernandez (jasus frontalis),para el consumo humano",3062120,Langosta viva,6,432,42.436736,18332.67,518
507,12/6/2015,2015,12,2015-2016,2015,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,1,Firme,2,CFR,1,COB1,36453.28,0,5040.96,31412.32,1,80,712,31412.32,5040.96,0,0,1,sin-codigo       ~ langostas vivas ~ exportadoracpn seafood ltda..-f ~ jasus frontalis ~ calibre 600 - up gr amos ~ vivas ~ para consumohu mano,3062120,Langosta viva,6,584,53.788219,31412.32,712
508,12/7/2015,2015,12,2015-2016,2015,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,Quantas,406,13,Dólar,1,Firme,11,Sin clasificar,1,COB1,29700,0,4693.5,25006.5,1,71,710,25006.5,4693.5,0,0,1,sin-codigo      langostas de juan fernandez~v&s-f~jasus frontalis sin calibres.~vivas,3062120,Langosta viva,6,540,46.308333,25006.5,710
509,12/8/2015,2015,12,2015-2016,2015,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,K.L.M.,515,13,Dólar,1,Firme,2,CFR,1,COB1,81784.09,0,12318.7,69465.39,1,230,2070,69465.39,12318.7,0,0,1,sin-codigo       ~ langostas vivas ~ exportadoracpn seafood ltda..-f ~ jasus frontalis ~ calibre 600 - up gr amos ~ vivas ~ para consumohu mano,3062120,Langosta viva,6,1679,41.373073,69465.39,2070
510,12/15/2015,2015,12,2015-2016,2015,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,13,Metropolitana de Santiago,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,1,Firme,1,CIF,1,COB1,20212.5,0,5427.33,14785.17,1,49,441,14785.17,4620,807.33,20212.5,1,"sin-codigo      ~langostas~imp. y exp. alejandro compte-f~vivas~de juan fernandez (jasus frontalis),para el consumo humano",3062120,Langosta viva,6,367.5,40.231755,14785.17,441
511,12/16/2015,2015,12,2015-2016,2015,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,13,Metropolitana de Santiago,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,1,Firme,1,CIF,1,COB1,24750,0,5427.33,19322.67,1,60,540,19322.67,4620,807.33,24750,1,"sin-codigo      ~langostas~imp. y exp. alejandro compte-f~vivas~de juan fernandez (jasus frontalis),para el consumo humano",3062120,Langosta viva,6,450,42.939267,19322.67,540
512,12/17/2015,2015,12,2015-2016,2015,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,50820,0,9470,41350,1,64,1198,41350,9470,0,0,1,sin-codigo      ~ langostas de juan fernandez ~ exp. san clemente-f ~ jasus frontalis ~ vivas,3062120,Langosta viva,6,924,44.751082,41350,1198
513,12/29/2015,2015,12,2015-2016,2015,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,1,Firme,2,CFR,1,COB1,29815,0,4735,25080,1,59,500,25080,4735,0,0,1,sin-codigo       ~ langostas vivas ~ royal business chile spa.-f ~ jasus fronta lis ~ calibre 600 - up gramos ~ vivas ~ para consumo humano,3062120,Langosta viva,6,445,56.359551,25080,500
514,2/2/2015,2015,2,2014-2015,2014,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,Quantas,406,13,Dólar,1,Firme,11,Sin clasificar,32,Anticipo,3245,0,649.5,2595.5,1,6,70,2595.5,649.5,0,0,1,sin-codigo      langostas de juan fernandez~v&s-f~jasus frontalis cal.650-1000grs~vivas,3062120,Langosta viva,6,55,47.190909,2595.5,70
515,2/2/2015,2015,2,2014-2015,2014,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,1,Firme,2,CFR,1,COB1,62730,0,8960,53770,1,144,1330,53770,8960,0,0,1,sin-codigo      ~ langostas de juan fernandez ~ costa viva-f ~ jasus frontalis  ~ vivas,3061120,Langosta viva,6,1045.5,51.429938,53770,1330
516,2/2/2015,2015,2,2014-2015,2014,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,K.L.M.,515,13,Dólar,1,Firme,2,CFR,1,COB1,103229.96,0,11562.1,91667.86,1,230,2010,91667.86,11562.1,0,0,1,sin-codigo       ~ langostas vivas ~ soc.comercial canal perez norte ltda.-f ~jasus frontalis ~ calibre 600- up gramos ~ vivas ~ para con sumo humano,3062120,Langosta viva,6,1679,54.5967,91667.86,2010
517,2/2/2015,2015,2,2014-2015,2014,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,1,Firme,2,CFR,1,COB1,34440,0,4859.8,29580.2,1,75,718,29580.2,4859.8,0,0,1,sin-codigo      ~ langostas de juan fernandez ~ costa viva-f ~ jasus frontalis~ vivas,3062120,Langosta viva,6,574,51.533449,29580.2,718
518,2/4/2015,2015,2,2014-2015,2014,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,K.L.M.,515,13,Dólar,1,Firme,2,CFR,1,COB1,98362.87,0,11699.14,86663.73,1,230,2034,86663.73,11699.14,0,0,1,sin-codigo       ~ langostas vivas ~ soc.comercial canal perez norte ltda.-f ~jasus frontalis ~ calibre 600- up gramos ~ vivas ~ para con sumo humano,3062120,Langosta viva,6,1679,51.616278,86663.73,2034
519,2/5/2015,2015,2,2014-2015,2014,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,413,Otros Puertos de China No Especificados,336,China,China,Air Canada,226,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,45705,0,9443,36262,1,60,1041,36262,9443,0,0,1,s/cod           ~ langostas vivas~ exportadora new fish leader ltda-f~ jasus frontalis~  en cajas de plumavit.,3062120,Langosta viva,6,831,43.636582,36262,1041
520,2/5/2015,2015,2,2014-2015,2014,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,413,Otros Puertos de China No Especificados,336,China,China,Air Canada,226,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,47520,0,9403,38117,1,64,1120,38117,9403,0,0,1,art0020         ~ langostas vivas ~ exportadora new fish leader ltda - f ~ jasus frontalis ~  en cajas de plumavit.,3062120,Langosta viva,6,864,44.116898,38117,1120
